Species,SpCode,Form,Regression,BSD,Ht,Spread,Canopy.diam.NS,Canopy.diam.EW,DryMassForm,DryMassSpecies,DryMass
46,OPLE,Succulent,46,3,122,200,173,227,750.0102884,1464.821932,1464.821932
46,OPLE,Succulent,46,1.5,104,116.5,123,110,204.7143792,433.797125,433.797125
46,OPLE,Succulent,46,3,37,87.5,77,98,315.9669916,238.3719589,238.3719589
46,OPLE,Succulent,46,1.5,55,62.5,66,59,118.2406209,143.9868795,143.9868795
46,OPLE,Succulent,46,1,36,46,57,35,48.84425671,50.93286094,50.93286094
46,OPLE,Succulent,46,4,71,138.5,108,169,762.454765,849.2119573,849.2119573
46,OPLE,Succulent,46,2.5,101,93,113,73,372.7174803,579.4010573,579.4010573
46,OPLE,Succulent,46,1.5,76,44.5,23,66,113.9249824,155.5790446,155.5790446
46,OPLE,Succulent,46,1,81,42,33,51,64.18584289,108.2365583,108.2365583
46,OPLE,Succulent,46,2,69,66,81,51,198.8595111,247.7277993,247.7277993
46,OPLE,Succulent,46,3,76,78,68,88,396.0866185,453.8662671,453.8662671
46,OPLE,Succulent,46,1,82,86,82,90,91.07846889,185.6659003,185.6659003
46,OPLE,Succulent,46,1,102,70,55,85,89.82751562,199.0207718,199.0207718
46,OPLE,Succulent,46,2.5,69,118.5,143,94,360.8976143,470.8920382,470.8920382
46,OPLE,Succulent,46,1.5,128,161.5,208,115,259.8399566,680.613065,680.613065
46,OPLE,Succulent,46,2.5,33,32,24,40,144.0004428,85.2033717,85.2033717
46,OPLE,Succulent,46,1.5,66,65.5,71,60,129.8736011,179.2419732,179.2419732
46,OPLE,Succulent,46,1,49,36.5,36,37,49.2905789,58.69550851,58.69550851
46,OPLE,Succulent,46,2,99,83.5,96,71,256.4588402,424.419578,424.419578
46,OPLE,Succulent,46,1,62,77,71,83,77.41716384,128.9811412,128.9811412
46,OPLE,Succulent,46,1,68,59.5,62,57,70.89117173,117.1539296,117.1539296
46,OPLE,Succulent,46,1,72,50.5,56,45,66.98741992,110.0233003,110.0233003
46,OPLE,Succulent,46,1.5,34,59.5,59,60,95.68307068,85.34907802,85.34907802
46,OPLE,Succulent,46,1,84,27.5,40,15,53.09340973,82.23641652,82.23641652
46,OPLE,Succulent,46,1,82,42.5,31,54,64.86303106,110.5472915,110.5472915
46,OPLE,Succulent,46,1,43,31.5,41,22,43.62932842,46.14493895,46.14493895
46,OPLE,Succulent,46,3.5,54,64,68,60,391.4281795,321.3993471,321.3993471
46,OPLE,Succulent,46,7,125,237.5,244,231,2711.272618,3806.937883,3806.937883
46,OPLE,Succulent,46,1.5,101,77.5,74,81,166.3133734,312.0299724,312.0299724
46,OPLE,Succulent,46,2.5,117,114.5,106,123,436.3547998,783.5377615,783.5377615
46,OPLE,Succulent,46,1.5,34,37.5,30,45,76.60969313,60.77361712,60.77361712
46,OPLE,Succulent,46,3,41,45,44,46,238.773767,162.1544548,162.1544548
46,OPLE,Succulent,46,1,63,61.5,66,57,69.91056522,111.1091641,111.1091641
46,OPLE,Succulent,46,1.5,151,105,109,101,225.2722557,586.1164015,586.1164015
46,OPLE,Succulent,46,4,62,97.5,122,73,610.6467465,571.8660189,571.8660189
46,OPLE,Succulent,46,5,74,88.5,100,77,855.0620965,787.2074108,787.2074108
46,OPLE,Succulent,46,3.5,84,89,86,92,545.2802795,640.6191661,640.6191661
46,OPLE,Succulent,46,1.5,58,46,51,41,104.1530384,121.2657227,121.2657227
46,OPLE,Succulent,46,1.5,57,65,74,56,122.1891833,153.6571838,153.6571838
46,OPLE,Succulent,46,1.5,18,18.5,18,19,42.51548919,18.98602914,18.98602914
46,OPLE,Succulent,46,1,16,21,30,12,24.38719694,12.5906246,12.5906246
46,OPLE,Succulent,46,1,22,25,27,23,30.03892793,19.75715291,19.75715291
46,OPLE,Succulent,46,1.5,22,19.5,18,21,47.16510468,24.18000881,24.18000881
46,OPLE,Succulent,46,1,31,25.5,26,25,34.67686527,28.36549037,28.36549037
46,OPLE,Succulent,46,1,40,39,23,55,47.00797366,50.18441016,50.18441016
46,OPLE,Succulent,46,3,67,63.5,70,57,341.4911029,343.4156796,343.4156796
46,OPLE,Succulent,46,3,133,130,154,106,630.4092025,1164.401803,1164.401803
46,OPLE,Succulent,46,4.5,53,142,161,123,812.4839226,719.4749383,719.4749383
46,OPLE,Succulent,46,2.5,21,18,16,20,91.47514399,35.31599255,35.31599255
46,OPLE,Succulent,46,4,64,64,52,76,504.8161471,433.2689243,433.2689243
46,OPLE,Succulent,46,1,63,73,70,76,75.92694176,126.0422198,126.0422198
46,OPLE,Succulent,46,3,95,157.5,171,144,606.2359815,953.9244762,953.9244762
46,OPLE,Succulent,46,5,58,71.5,71,72,701.5049527,525.8472047,525.8472047
46,OPLE,Succulent,46,4,104,123.5,117,130,837.5937224,1148.61138,1148.61138
46,OPLE,Succulent,46,6.5,120,213.5,230,197,2283.773494,3148.145929,3148.145929
46,OPLE,Succulent,46,15.5,67,133,149,117,4921.166766,2810.948174,2810.948174
46,OPLE,Succulent,46,2,83,116.5,144,89,281.0291854,453.6431318,453.6431318
46,OPLE,Succulent,46,2.5,51,112,113,111,312.0856827,332.6843081,332.6843081
46,OPLE,Succulent,46,1,92,73.5,72,75,88.32806682,185.8368808,185.8368808
46,OPLE,Succulent,46,3,61,75.5,68,83,357.8132887,354.7173922,354.7173922
46,OPLE,Succulent,46,6,143,258.5,290,227,2395.974612,4010.924635,4010.924635
46,OPLE,Succulent,46,1,103,69.5,75,64,89.85994946,199.9385231,199.9385231
46,OPLE,Succulent,46,1.5,87,82.5,64,101,161.686988,280.9214744,280.9214744
46,OPLE,Succulent,46,2,128,124.5,134,115,343.6960006,738.4795764,738.4795764
46,OPLE,Succulent,46,3,79,158,151,165,564.9349532,793.3446543,793.3446543
46,OPLE,Succulent,46,2,129,85.5,76,95,287.6728333,564.548836,564.548836
46,OPLE,Succulent,46,4,177,197.5,187,208,1292.686891,2779.074193,2779.074193
46,OPLE,Succulent,46,1.5,133,92,87,97,201.148983,467.6983578,467.6983578
46,OPLE,Succulent,46,1.5,103,110.5,83,138,198.8150563,413.1873651,413.1873651
46,OPLE,Succulent,46,1,132,99.5,112,87,117.6861693,334.6379258,334.6379258
46,OPLE,Succulent,46,1.5,85,84,75,93,161.6202908,278.047562,278.047562
46,OPLE,Succulent,46,3.5,100,141.5,153,130,729.7787269,1074.898832,1074.898832
46,OPLE,Succulent,46,5.5,77,175,184,166,1379.150928,1481.342141,1481.342141
46,OPLE,Succulent,46,1,167,48.5,63,34,91.27545144,250.2506888,250.2506888
46,OPLE,Succulent,46,1.5,62,35.5,41,30,94.36257727,107.2189499,107.2189499
46,OPLE,Succulent,46,2.5,59,82,81,83,284.3144774,306.5288946,306.5288946
46,OPLE,Succulent,46,1,50,41,31,51,52.54230028,65.25708274,65.25708274
46,OPLE,Succulent,46,4.5,117,201.5,164,239,1310.475329,2074.383899,2074.383899
46,OPLE,Succulent,46,1,65,52.5,54,51,65.57754514,102.0791829,102.0791829
46,OPLE,Succulent,46,2,46,64,41,87,167.2184421,160.6659895,160.6659895
46,OPLE,Succulent,46,3.5,65,128.5,132,125,588.7233814,647.4866502,647.4866502
46,OPLE,Succulent,46,2,38,47,51,43,133.7460493,105.5143685,105.5143685
NA,OPSP,Succulent,Opuntia,3,83,47.5,47,48,322.8580879,333.6351326,333.6351326
NA,OPSP,Succulent,Opuntia,3.5,219,156.5,142,171,1040.70823,2880.298653,2880.298653
NA,OPSP,Succulent,Opuntia,4.5,173,58,58,58,838.2133698,848.8582312,848.8582312
NA,OPSP,Succulent,Opuntia,1,13,15.5,16,15,19.42676247,13.41536735,13.41536735
NA,OPSP,Succulent,Opuntia,6.5,121,84,72,96,1462.048298,1508.692892,1508.692892
NA,OPSP,Succulent,Opuntia,10,182,216.5,168,265,4961.980145,8757.779385,8757.779385
NA,OPSP,Succulent,Opuntia,4.5,164,124,96,152,1183.604604,2218.205425,2218.205425
NA,OPSP,Succulent,Opuntia,15,246,225.5,200,251,10074.52868,14556.68651,14556.68651
NA,OPSP,Succulent,Opuntia,5,169,160.5,150,171,1572.844,3407.251014,3407.251014
NA,OPSP,Succulent,Opuntia,9,324,217,238,196,5365.607448,10870.13123,10870.13123
NA,OPSP,Succulent,Opuntia,8,181,94.5,89,100,2426.08103,2517.024035,2517.024035
NA,POGR,Woody,Woody,1,42,34.5,31,38,28.11447729,NA,28.11447729
NA,POGR,Woody,Woody,3.5,44,53.5,57,50,179.0867673,NA,179.0867673
NA,POGR,Woody,Woody,1,35,30,29,31,22.41986866,NA,22.41986866
52,PRVE,Woody,52,14,226,298.5,290,307,10166.83041,16350.08916,16350.08916
52,PRVE,Woody,52,8.5,207,174,180,168,3061.093008,4676.17881,4676.17881
52,PRVE,Woody,52,12.5,191,211,208,214,5633.290579,9685.619025,9685.619025
52,PRVE,Woody,52,14.5,236,336,377,295,12334.23835,19307.71924,19307.71924
52,PRVE,Woody,52,13,272,348,378,318,12008.45784,17779.51962,17779.51962
52,PRVE,Woody,52,5,207,270.5,220,321,2999.411609,2783.284599,2783.284599
52,PRVE,Woody,52,1,80,80.5,85,76,95.88832634,53.60906164,53.60906164
52,PRVE,Woody,52,14,209,292,297,287,9658.945476,15501.55812,15501.55812
52,PRVE,Woody,52,16,261,299.5,273,326,12278.30266,21732.86016,21732.86016
52,PRVE,Woody,52,51.5,281,348.5,361,336,51090.63515,165180.2511,165180.2511
52,PRVE,Woody,52,3.5,98,94.5,72,117,458.3687924,498.5562761,498.5562761
52,PRVE,Woody,52,17.5,177,222.5,222,223,8329.596986,16709.49173,16709.49173
52,PRVE,Woody,52,2,99,82.5,84,81,217.679993,183.8633184,183.8633184
52,PRVE,Woody,52,23,236,324,314,334,19099.71773,39428.61461,39428.61461
52,PRVE,Woody,52,16,199,308.5,308,309,11683.13254,19574.2779,19574.2779
52,PRVE,Woody,52,23,209,349.5,348,351,20144.55773,39446.42464,39446.42464
52,PRVE,Woody,52,10,254,343,317,369,8783.456862,11171.06413,11171.06413
52,PRVE,Woody,52,15,249,349,396,302,13605.99011,21517.07535,21517.07535
52,PRVE,Woody,52,27.5,320,406.5,394,419,33319.02321,71955.0586,71955.0586
52,PRVE,Woody,52,6,138,147.5,146,149,1534.217682,1949.675185,1949.675185
52,PRVE,Woody,52,7,231,254.5,240,269,4097.143229,4805.019291,4805.019291
52,PRVE,Woody,52,16.5,249,411.5,402,421,18338.34753,28410.37708,28410.37708
52,PRVE,Woody,52,11,242,310,306,314,8455.380168,11790.20789,11790.20789
52,PRVE,Woody,52,17,293,359.5,383,336,16914.39838,29039.9309,29039.9309
52,PRVE,Woody,52,25.5,263,301,273,329,20135.10931,46308.58548,46308.58548
52,PRVE,Woody,52,15,231,243,295,191,8579.893092,15794.16311,15794.16311
52,PRVE,Woody,52,19.5,201,230.5,200,261,10129.46102,21675.95435,21675.95435
52,PRVE,Woody,52,12,147,186,176,196,4268.281826,7293.052528,7293.052528
52,PRVE,Woody,52,4.5,170,122,95,149,964.920694,1172.629509,1172.629509
52,PRVE,Woody,52,24.5,510,810,790,830,78698.19684,125289.4174,125289.4174
52,PRVE,Woody,52,37.5,217,310.5,322,299,29421.44681,80534.27085,80534.27085
52,PRVE,Woody,52,43.5,370,436.5,425,448,61330.01722,169865.9826,169865.9826
52,PRVE,Woody,52,35.5,336,414.5,365,464,45214.19867,112625.136,112625.136
52,PRVE,Woody,52,39,472,767.5,733,802,116866.2405,244881.1215,244881.1215
52,PRVE,Woody,52,5,184,180.5,194,167,1772.629022,1939.065263,1939.065263
52,PRVE,Woody,52,2,160,125.5,126,125,420.4058342,316.2768694,316.2768694
52,PRVE,Woody,52,8.5,200,261.5,220,303,4954.011267,6263.754524,6263.754524
52,PRVE,Woody,52,10,275,283,284,282,7138.848649,10023.78595,10023.78595
52,PRVE,Woody,52,2,143,106,93,119,330.8846316,264.0573933,264.0573933
52,PRVE,Woody,52,6.5,256,288,312,264,4548.486334,4915.005051,4915.005051
52,PRVE,Woody,52,13.5,233,226,191,261,7061.05838,12672.38802,12672.38802
52,PRVE,Woody,52,45,330,434.5,484,385,60948.60595,169429.8342,169429.8342
52,PRVE,Woody,52,17.5,226,250.5,259,242,10381.8129,20494.78227,20494.78227
52,PRVE,Woody,52,3.5,142,197,197,197,1251.644836,1034.369803,1034.369803
52,PRVE,Woody,52,20.5,246,384.5,363,406,21106.75624,38038.03186,38038.03186
52,PRVE,Woody,52,18,272,342.5,350,335,16540.57556,29637.39942,29637.39942
52,PRVE,Woody,52,1.5,123,101,83,119,220.4827732,149.401041,149.401041
52,PRVE,Woody,52,41.5,330,519.5,469,570,69510.05594,170300.0939,170300.0939
52,PRVE,Woody,52,7,176,172,156,188,2342.340918,3144.579265,3144.579265
52,PRVE,Woody,52,4.5,134,121,146,96,886.3534591,1042.446028,1042.446028
52,PRVE,Woody,52,1,34,23.5,31,16,16.53917757,14.13751685,14.13751685
52,PRVE,Woody,52,8.5,153,147.5,171,124,2279.286363,3581.641998,3581.641998
52,PRVE,Woody,52,14,199,221,171,271,6792.318841,12268.89789,12268.89789
52,PRVE,Woody,52,20,251,304.5,281,328,15615.99579,30929.81263,30929.81263
52,PRVE,Woody,52,20.5,211,315.5,292,339,15835.16274,30476.99413,30476.99413
52,PRVE,Woody,52,2,83,80,86,74,198.4017435,165.3949705,165.3949705
52,PRVE,Woody,52,14.5,199,190.5,184,197,5888.143703,11600.38429,11600.38429
52,PRVE,Woody,52,10,179,200,146,254,4099.164416,6303.219918,6303.219918
52,PRVE,Woody,52,4.5,138,164.5,182,147,1296.599467,1333.562848,1333.562848
52,PRVE,Woody,52,20.5,182,314,311,317,15027.52998,28335.57417,28335.57417
52,PRVE,Woody,52,2.5,102,49,47,51,147.7709404,179.9034942,179.9034942
52,PRVE,Woody,52,3.5,118,102,112,92,532.9798558,576.2352074,576.2352074
52,PRVE,Woody,52,11.5,225,211.5,214,209,5453.19144,9162.722299,9162.722299
52,PRVE,Woody,52,4,63,38.5,38,39,154.8855221,254.5795135,254.5795135
52,PRVE,Woody,52,4.5,128,126,129,123,917.4601814,1052.080284,1052.080284
52,PRVE,Woody,52,15.5,156,263.5,269,258,8652.006694,14728.77621,14728.77621
52,PRVE,Woody,52,6.5,187,294,352,236,4223.829468,4309.44391,4309.44391
52,PRVE,Woody,52,2,31,19,24,14,25.60551888,35.11894101,35.11894101
52,PRVE,Woody,52,4,161,156,166,146,1129.018251,1139.480851,1139.480851
52,PRVE,Woody,52,29,318,507.5,491,524,45957.01389,92431.69526,92431.69526
52,PRVE,Woody,52,33,279,343,326,360,31433.07139,79541.77137,79541.77137
52,PRVE,Woody,52,24,269,528.5,582,475,37583.57308,65015.39515,65015.39515
52,PRVE,Woody,52,2,87,69.5,80,59,169.8826136,151.9972073,151.9972073
52,PRVE,Woody,52,13,241,262.5,283,242,8221.707726,13570.79933,13570.79933
52,PRVE,Woody,52,18.5,352,361.5,352,371,19705.22127,36404.90145,36404.90145
52,PRVE,Woody,52,32.5,285,419,457,381,39665.58852,91215.65803,91215.65803
52,PRVE,Woody,52,45.5,362,743.5,704,783,121489.4288,270485.3203,270485.3203
52,PRVE,Woody,52,32,350,495.5,497,494,50993.0773,111216.9259,111216.9259
52,PRVE,Woody,52,25.5,450,516.5,411,622,45795.75031,89627.37472,89627.37472
52,PRVE,Woody,52,44.5,468,757,722,792,131541.0857,298391.0765,298391.0765
52,PRVE,Woody,52,29,470,696.5,604,789,76199.32228,141049.1819,141049.1819
52,PRVE,Woody,52,32,426,562.5,433,692,63235.29735,134226.5928,134226.5928
52,PRVE,Woody,52,28.5,520,802,805,799,91606.09819,160016.9298,160016.9298
52,PRVE,Woody,52,14.5,350,522.5,521,524,23809.39637,32438.13083,32438.13083
52,PRVE,Woody,52,18.5,385,551.5,628,475,33768.02873,52270.9158,52270.9158
52,PRVE,Woody,52,14,374,343,337,349,14094.39541,22996.73265,22996.73265
52,PRVE,Woody,52,20.5,472,648,619,677,48698.32441,76625.53455,76625.53455
52,PRVE,Woody,52,20.5,355,438.5,441,436,27770.46596,49891.98898,49891.98898
52,PRVE,Woody,52,33.5,462,665,750,580,83303.31883,170354.7033,170354.7033
52,PRVE,Woody,52,67.5,543,952.5,1064,841,281001.3461,743671.6313,743671.6313
52,PRVE,Woody,52,53,573,919,1052,786,212677.3584,503195.215,503195.215
52,PRVE,Woody,52,44,539,902,957,847,167974.251,357477.3634,357477.3634
52,PRVE,Woody,52,19.5,406,582,579,585,38714.30563,60744.69014,60744.69014
52,PRVE,Woody,52,35.5,460,625,646,604,81994.0936,178054.3943,178054.3943
52,PRVE,Woody,52,25,480,666,713,619,62243.72876,108474.4038,108474.4038
52,PRVE,Woody,52,18.5,497,751.5,802,701,53190.7538,74461.94685,74461.94685
52,PRVE,Woody,52,68.5,488,1054.5,1079,1030,311991.9659,782298.9986,782298.9986
52,PRVE,Woody,52,10.5,284,325,365,285,8969.285796,12221.83549,12221.83549
52,PRVE,Woody,52,25.5,373,369.5,390,349,28798.9738,63701.49567,63701.49567
52,PRVE,Woody,52,50,376,623,533,713,109562.4421,280257.6938,280257.6938
52,PRVE,Woody,52,25,400,446.5,497,396,36249.90761,73582.95119,73582.95119
52,PRVE,Woody,52,35,380,588.5,558,619,70734.45352,152056.7309,152056.7309
52,PRVE,Woody,52,26.5,454,597.5,649,546,57005.03934,106902.7987,106902.7987
52,PRVE,Woody,52,15,353,435,471,399,19819.45126,29936.20459,29936.20459
52,PRVE,Woody,52,39.5,468,780.5,802,759,120534.1015,252138.3826,252138.3826
52,PRVE,Woody,52,35.5,490,824.5,896,753,116898.5178,226196.4427,226196.4427
52,PRVE,Woody,52,6,280,251,237,265,3645.078313,4061.322701,4061.322701
52,PRVE,Woody,52,40,454,571.5,597,546,83002.39031,200340.5185,200340.5185
52,PRVE,Woody,52,27,389,649.5,753,546,61238.97536,109155.2336,109155.2336
52,PRVE,Woody,52,38.5,531,728.5,649,808,112355.4839,243645.8058,243645.8058
52,PRVE,Woody,52,15,515,495,521,469,26096.96066,39400.74318,39400.74318
52,PRVE,Woody,52,22.5,350,494,491,497,35184.89343,62995.55754,62995.55754
52,PRVE,Woody,52,30.5,430,591,661,521,64036.41288,129561.9347,129561.9347
52,PRVE,Woody,52,15,379,355,396,314,15854.96846,26535.86822,26535.86822
52,PRVE,Woody,52,17.5,520,538,436,640,33998.626,54008.39289,54008.39289
52,PRVE,Woody,52,76.5,540,1042.5,927,1158,356478.6949,971199.3491,971199.3491
52,PRVE,Woody,52,38,488,681,707,655,99478.9991,217915.9193,217915.9193
52,PRVE,Woody,52,18.5,348,491,549,433,28424.87434,45656.63943,45656.63943
52,PRVE,Woody,52,20,398,506,604,408,33356.589,56379.96896,56379.96896
52,PRVE,Woody,52,16.5,402,330.5,370,291,16363.55094,30118.63532,30118.63532
52,PRVE,Woody,52,18,430,468,424,512,27865.36451,46520.11537,46520.11537
52,PRVE,Woody,52,13.5,298,256,342,170,8870.627018,15627.41908,15627.41908
52,PRVE,Woody,52,12.5,270,318.5,335,302,10332.92975,15556.69391,15556.69391
52,PRVE,Woody,52,57,432,771,789,753,169775.6455,433848.7639,433848.7639
52,PRVE,Woody,52,17.5,253,446.5,512,381,21628.98085,33468.06239,33468.06239
52,PRVE,Woody,52,33.5,548,917.5,988,847,129698.9237,235451.8474,235451.8474
52,PRVE,Woody,52,51.5,506,1039.5,966,1113,230333.0239,497636.7207,497636.7207
52,PRVE,Woody,52,26,495,901,875,927,94335.33223,147342.6489,147342.6489
52,PRVE,Woody,52,19,153,269.5,330,209,10927.22825,20593.96154,20593.96154
52,PRVE,Woody,52,54.5,460,795.5,774,817,171620.1588,425686.5605,425686.5605
52,PRVE,Woody,52,101,485,818.5,823,814,343753.7104,1201878.423,1201878.423
52,PRVE,Woody,52,71,486,902.5,808,997,268000.2485,735161.4083,735161.4083
52,PRVE,Woody,52,121.5,380,826,799,853,390266.1105,1452872.688,1452872.688
52,PRVE,Woody,52,10.5,380,310.5,332,289,9303.728091,13531.94115,13531.94115
52,PRVE,Woody,52,112.5,490,943,844,1042,457939.6138,1598719.209,1598719.209
52,PRVE,Woody,52,10.5,358,263.5,283,244,7487.921183,11621.59119,11621.59119
52,PRVE,Woody,52,48.5,465,986,951,1021,197639.366,417308.7178,417308.7178
52,PRVE,Woody,52,43,527,756,521,991,131547.5828,298240.3422,298240.3422
52,PRVE,Woody,52,73.5,600,1121.5,1100,1143,386066.9914,1011183.383,1011183.383
52,PRVE,Woody,52,37,430,701,622,780,96277.40584,201119.3889,201119.3889
52,PRVE,Woody,52,59,495,963.5,930,997,240489.3662,578604.7614,578604.7614
52,PRVE,Woody,52,59,490,873.5,866,881,212933.1609,534656.322,534656.322
52,PRVE,Woody,52,28.5,379,461.5,387,536,42523.19253,90810.29437,90810.29437
52,PRVE,Woody,52,90,425,759,780,738,266888.2349,886530.5156,886530.5156
52,PRVE,Woody,52,48.5,335,603.5,658,549,98485.78352,246806.0185,246806.0185
52,PRVE,Woody,52,62.5,373,689,750,628,155775.1181,431318.8589,431318.8589
52,PRVE,Woody,52,20,310,422.5,421,424,24793.64561,43752.52111,43752.52111
52,PRVE,Woody,52,45,360,666,732,600,104955.709,243843.4032,243843.4032
52,PRVE,Woody,52,19,429,469.5,448,491,29574.61498,50811.31314,50811.31314
52,PRVE,Woody,52,15.5,418,431,457,405,21390.85753,33917.63968,33917.63968
52,PRVE,Woody,52,28,480,756,750,762,81649.60479,143254.9265,143254.9265
52,PRVE,Woody,52,23.5,395,596,649,543,47985.99559,82410.25306,82410.25306
52,PRVE,Woody,52,37,301,244.5,270,219,24096.55147,76664.93436,76664.93436
52,PRVE,Woody,52,60.5,460,1035,1006,1064,263027.097,614507.5341,614507.5341
52,PRVE,Woody,52,84,454,525.5,582,469,162617.6331,619556.5553,619556.5553
52,PRVE,Woody,52,54,555,1179.5,1359,1000,290260.3148,617084.0039,617084.0039
52,PRVE,Woody,52,49,560,1089.5,1012,1167,238970.4375,499169.3697,499169.3697
52,PRVE,Woody,52,32,496,849,750,948,109098.6073,196849.5825,196849.5825
52,PRVE,Woody,52,33.5,610,998,1021,975,148504.6319,263848.51,263848.51
52,PRVE,Woody,52,30.5,530,765,625,905,93426.28427,173721.5685,173721.5685
52,PRVE,Woody,52,32,690,1178,1131,1225,179834.3875,294417.0473,294417.0473
52,PRVE,Woody,52,38,499,678,768,588,99647.17735,219468.0567,219468.0567
52,PRVE,Woody,52,53,630,1417.5,1448,1387,369934.3368,730315.198,730315.198
52,PRVE,Woody,52,32,480,785,567,1003,98220.27707,182682.1692,182682.1692
52,PRVE,Woody,52,40,405,715,747,683,104959.8047,225005.1743,225005.1743
52,PRVE,Woody,52,17,410,436,479,393,23740.16979,39333.95402,39333.95402
52,PRVE,Woody,52,45.5,502,920.5,1045,796,174321.6851,370560.3357,370560.3357
52,PRVE,Woody,52,20.5,375,381,360,402,23840.70747,46021.89011,46021.89011
52,PRVE,Woody,52,37.5,253,460,368,552,49651.76852,116527.5388,116527.5388
52,PRVE,Woody,52,41,390,575,550,600,81787.35172,195031.9204,195031.9204
52,PRVE,Woody,52,70.5,455,888.5,966,811,255687.1274,696470.6537,696470.6537
52,PRVE,Woody,52,53,485,801.5,832,771,171045.2121,419607.777,419607.777
52,PRVE,Woody,52,49,538,710.5,683,738,140769.607,354435.9703,354435.9703
52,PRVE,Woody,52,21,439,441.5,442,441,30700.33599,57582.74578,57582.74578
NA,UNKNOWN1,Herb,Herb,11.5,166,105,114,96,1351.017178,NA,1351.017178
NA,UNKNOWN1,Herb,Herb,3,123,68.5,63,74,200.6513921,NA,200.6513921
NA,UNKNOWN1,Herb,Herb,5,143,78,65,91,402.5508561,NA,402.5508561
NA,UNKNOWN2,Herb,Herb,1,94,77.5,70,85,76.41530365,NA,76.41530365
NA,UNKNOWN2,Herb,Herb,5.5,77,96.5,94,99,466.0911361,NA,466.0911361
NA,ZIOB,Woody,Woody,6.5,117,118,94,142,1209.074206,NA,1209.074206
NA,ZIOB,Woody,Woody,15.5,190,241,212,270,8265.307936,NA,8265.307936
NA,ZIOB,Woody,Woody,3,91,88,98,78,349.8172841,NA,349.8172841
NA,ZIOB,Woody,Woody,3,151,108,100,116,525.5578718,NA,525.5578718
NA,ZIOB,Woody,Woody,12.5,141,179.5,209,150,4210.908317,NA,4210.908317
NA,ZIOB,Woody,Woody,13,108,210.5,231,190,4889.440946,NA,4889.440946
NA,ZIOB,Woody,Woody,25,204,277.5,296,259,16502.80485,NA,16502.80485
NA,ZIOB,Woody,Woody,14,147,243.5,249,238,6941.441266,NA,6941.441266
NA,ZIOB,Woody,Woody,9,150,259.5,260,259,4758.298965,NA,4758.298965
